Timestamp,Run,Engine,Config,Task,Expected Instances,Recorded Instances,Orig Correct,Orig Accuracy,Clean Correct,Clean Accuracy
2026-05-24 21:44:54,run2,openai/gpt-4.1-mini,blocksworld_nonce_hard_actions_objects_names_row1,task_1_plan_generation_zero_shot,40,40,2,0.05,2,0.05
2026-05-24 21:45:16,run2,openai/gpt-4.1-mini,blocksworld_nonce_hard_actions_objects_names_row1_160,task_1_plan_generation_zero_shot,160,160,9,0.05625,9,0.05625
2026-05-24 21:45:39,run2,openai/gpt-4.1-mini,blocksworld_nonce_hard_actions_predicates_names_row1,task_1_plan_generation_zero_shot,40,40,0,0.0,0,0.0
2026-05-24 21:46:57,run2,openai/gpt-4.1-mini,blocksworld_nonce_hard_actions_predicates_names_row1_160,task_1_plan_generation_zero_shot,160,160,0,0.0,0,0.0
2026-05-24 21:47:10,run2,openai/gpt-4.1-mini,blocksworld_nonce_hard_actions_predicates_objects_row1,task_1_plan_generation_zero_shot,40,40,0,0.0,0,0.0
2026-05-24 21:47:40,run2,openai/gpt-4.1-mini,blocksworld_nonce_hard_actions_predicates_objects_row1_160,task_1_plan_generation_zero_shot,160,160,1,0.00625,1,0.00625
2026-05-24 21:48:05,run2,openai/gpt-4.1-mini,blocksworld_nonce_hard_predicates_objects_names_row1,task_1_plan_generation_zero_shot,40,40,2,0.05,2,0.05
2026-05-24 21:49:15,run2,openai/gpt-4.1-mini,blocksworld_nonce_hard_predicates_objects_names_row1_160,task_1_plan_generation_zero_shot,160,160,14,0.0875,14,0.0875
2026-05-24 21:50:00,run2,openai/gpt-4.1-mini,blocksworld_nonce_superhard_row1_120,task_1_plan_generation_zero_shot,120,120,0,0.0,0,0.0
2026-05-24 21:50:15,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_easy_actions_row1,task_1_plan_generation_zero_shot,40,40,35,0.875,35,0.875
2026-05-24 21:50:43,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_easy_actions_row1_160,task_1_plan_generation_zero_shot,160,160,123,0.76875,123,0.76875
2026-05-24 21:50:58,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_easy_names_row1,task_1_plan_generation_zero_shot,40,40,28,0.7,28,0.7
2026-05-24 21:51:22,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_easy_names_row1_160,task_1_plan_generation_zero_shot,160,160,128,0.8,128,0.8
2026-05-24 21:51:35,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_easy_objects_row1,task_1_plan_generation_zero_shot,40,40,23,0.575,23,0.575
2026-05-24 21:51:59,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_easy_objects_row1_160,task_1_plan_generation_zero_shot,160,160,88,0.55,88,0.55
2026-05-24 21:52:12,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_easy_predicates_row1,task_1_plan_generation_zero_shot,40,40,23,0.575,23,0.575
2026-05-24 21:52:39,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_easy_predicates_row1_160,task_1_plan_generation_zero_shot,160,160,106,0.6625,106,0.6625
2026-05-24 21:52:56,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_medium_actions_names_row1,task_1_plan_generation_zero_shot,40,40,34,0.85,34,0.85
2026-05-24 21:53:33,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_medium_actions_names_row1_160,task_1_plan_generation_zero_shot,160,160,120,0.75,120,0.75
2026-05-24 21:53:45,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_medium_actions_objects_row1,task_1_plan_generation_zero_shot,40,40,29,0.725,29,0.725
2026-05-24 21:54:07,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_medium_actions_objects_row1_160,task_1_plan_generation_zero_shot,160,160,108,0.675,108,0.675
2026-05-24 21:54:36,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_medium_actions_predicates_row1,task_1_plan_generation_zero_shot,40,40,3,0.075,3,0.075
2026-05-24 21:55:57,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_medium_actions_predicates_row1_160,task_1_plan_generation_zero_shot,160,160,16,0.1,16,0.1
2026-05-24 21:56:10,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_medium_objects_names_row1,task_1_plan_generation_zero_shot,40,40,25,0.625,25,0.625
2026-05-24 21:56:31,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_medium_objects_names_row1_160,task_1_plan_generation_zero_shot,160,160,88,0.55,88,0.55
2026-05-24 21:56:45,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_medium_predicates_names_row1,task_1_plan_generation_zero_shot,40,40,20,0.5,20,0.5
2026-05-24 21:57:14,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_medium_predicates_names_row1_160,task_1_plan_generation_zero_shot,160,160,93,0.58125,93,0.58125
2026-05-24 21:57:27,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_medium_predicates_objects_row1,task_1_plan_generation_zero_shot,40,40,31,0.775,31,0.775
2026-05-24 21:57:58,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_medium_predicates_objects_row1_160,task_1_plan_generation_zero_shot,160,160,120,0.75,120,0.75
2026-05-24 21:58:12,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_hard_actions_objects_names_row1,task_1_plan_generation_zero_shot,40,40,26,0.65,26,0.65
2026-05-24 21:58:36,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_hard_actions_objects_names_row1_160,task_1_plan_generation_zero_shot,160,160,114,0.7125,114,0.7125
2026-05-24 21:59:12,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_hard_actions_predicates_names_row1,task_1_plan_generation_zero_shot,40,40,1,0.025,1,0.025
2026-05-24 22:00:48,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_hard_actions_predicates_names_row1_160,task_1_plan_generation_zero_shot,160,160,18,0.1125,18,0.1125
2026-05-24 22:01:07,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_hard_actions_predicates_objects_row1,task_1_plan_generation_zero_shot,40,32,4,0.1,4,0.1
2026-05-24 22:01:57,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_hard_actions_predicates_objects_row1_160,task_1_plan_generation_zero_shot,160,160,22,0.1375,22,0.1375
2026-05-24 22:02:13,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_hard_predicates_objects_names_row1,task_1_plan_generation_zero_shot,40,40,20,0.5,20,0.5
2026-05-24 22:02:46,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_hard_predicates_objects_names_row1_160,task_1_plan_generation_zero_shot,160,160,91,0.56875,91,0.56875
2026-05-24 22:03:21,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_superhard_row1,task_1_plan_generation_zero_shot,80,80,5,0.0625,5,0.0625
2026-05-24 22:04:23,run3,qwen/qwen3-32b_reasoning,blocksworld_nonce_superhard_row1_120,task_1_plan_generation_zero_shot,120,120,13,0.10833333333333334,13,0.10833333333333334
2026-05-24 22:04:39,run3,qwen/qwen3-32b,blocksworld_nonce_easy_actions_row1,task_1_plan_generation_zero_shot,40,40,28,0.7,28,0.7
2026-05-24 22:05:06,run3,qwen/qwen3-32b,blocksworld_nonce_easy_actions_row1_160,task_1_plan_generation_zero_shot,160,159,129,0.80625,129,0.80625
2026-05-24 22:05:19,run3,qwen/qwen3-32b,blocksworld_nonce_easy_names_row1,task_1_plan_generation_zero_shot,40,40,26,0.65,26,0.65
2026-05-24 22:05:39,run3,qwen/qwen3-32b,blocksworld_nonce_easy_names_row1_160,task_1_plan_generation_zero_shot,160,160,120,0.75,120,0.75
2026-05-24 22:05:52,run3,qwen/qwen3-32b,blocksworld_nonce_easy_objects_row1,task_1_plan_generation_zero_shot,40,40,17,0.425,17,0.425
2026-05-24 22:06:15,run3,qwen/qwen3-32b,blocksworld_nonce_easy_objects_row1_160,task_1_plan_generation_zero_shot,160,159,84,0.525,84,0.525
2026-05-24 22:06:27,run3,qwen/qwen3-32b,blocksworld_nonce_easy_predicates_row1,task_1_plan_generation_zero_shot,40,40,32,0.8,32,0.8
2026-05-24 22:06:47,run3,qwen/qwen3-32b,blocksworld_nonce_easy_predicates_row1_160,task_1_plan_generation_zero_shot,160,157,107,0.66875,107,0.66875
2026-05-24 22:07:03,run3,qwen/qwen3-32b,blocksworld_nonce_medium_actions_names_row1,task_1_plan_generation_zero_shot,40,40,30,0.75,30,0.75
2026-05-24 22:07:30,run3,qwen/qwen3-32b,blocksworld_nonce_medium_actions_names_row1_160,task_1_plan_generation_zero_shot,160,159,123,0.76875,123,0.76875
2026-05-24 22:07:41,run3,qwen/qwen3-32b,blocksworld_nonce_medium_actions_objects_row1,task_1_plan_generation_zero_shot,40,40,22,0.55,22,0.55
2026-05-24 22:08:03,run3,qwen/qwen3-32b,blocksworld_nonce_medium_actions_objects_row1_160,task_1_plan_generation_zero_shot,160,159,111,0.69375,111,0.69375
2026-05-24 22:08:29,run3,qwen/qwen3-32b,blocksworld_nonce_medium_actions_predicates_row1,task_1_plan_generation_zero_shot,40,39,2,0.05,2,0.05
2026-05-24 22:09:48,run3,qwen/qwen3-32b,blocksworld_nonce_medium_actions_predicates_row1_160,task_1_plan_generation_zero_shot,160,149,16,0.1,16,0.1
2026-05-24 22:10:00,run3,qwen/qwen3-32b,blocksworld_nonce_medium_objects_names_row1,task_1_plan_generation_zero_shot,40,40,22,0.55,22,0.55
2026-05-24 22:10:22,run3,qwen/qwen3-32b,blocksworld_nonce_medium_objects_names_row1_160,task_1_plan_generation_zero_shot,160,160,96,0.6,96,0.6
2026-05-24 22:10:37,run3,qwen/qwen3-32b,blocksworld_nonce_medium_predicates_names_row1,task_1_plan_generation_zero_shot,40,40,24,0.6,24,0.6
2026-05-24 22:11:04,run3,qwen/qwen3-32b,blocksworld_nonce_medium_predicates_names_row1_160,task_1_plan_generation_zero_shot,160,160,100,0.625,100,0.625
2026-05-24 22:11:17,run3,qwen/qwen3-32b,blocksworld_nonce_medium_predicates_objects_row1,task_1_plan_generation_zero_shot,40,40,30,0.75,30,0.75
2026-05-24 22:11:39,run3,qwen/qwen3-32b,blocksworld_nonce_medium_predicates_objects_row1_160,task_1_plan_generation_zero_shot,160,160,128,0.8,128,0.8
2026-05-24 22:11:52,run3,qwen/qwen3-32b,blocksworld_nonce_hard_actions_objects_names_row1,task_1_plan_generation_zero_shot,40,40,25,0.625,25,0.625
2026-05-24 22:12:22,run3,qwen/qwen3-32b,blocksworld_nonce_hard_actions_objects_names_row1_160,task_1_plan_generation_zero_shot,160,158,106,0.6625,106,0.6625
2026-05-24 22:12:52,run3,qwen/qwen3-32b,blocksworld_nonce_hard_actions_predicates_names_row1,task_1_plan_generation_zero_shot,40,39,2,0.05,2,0.05
2026-05-24 22:13:11,run3,qwen/qwen3-32b,blocksworld_nonce_hard_actions_predicates_objects_row1,task_1_plan_generation_zero_shot,40,40,2,0.05,2,0.05
2026-05-24 22:14:46,run3,qwen/qwen3-32b,blocksworld_nonce_hard_actions_predicates_names_row1_160,task_1_plan_generation_zero_shot,160,153,14,0.0875,14,0.0875
2026-05-24 22:15:39,run3,qwen/qwen3-32b,blocksworld_nonce_hard_actions_predicates_objects_row1_160,task_1_plan_generation_zero_shot,160,155,21,0.13125,21,0.13125
2026-05-24 22:15:52,run3,qwen/qwen3-32b,blocksworld_nonce_hard_predicates_objects_names_row1,task_1_plan_generation_zero_shot,40,40,29,0.725,29,0.725
2026-05-24 22:16:19,run3,qwen/qwen3-32b,blocksworld_nonce_hard_predicates_objects_names_row1_160,task_1_plan_generation_zero_shot,160,154,90,0.5625,90,0.5625
2026-05-24 22:16:55,run3,qwen/qwen3-32b,blocksworld_nonce_superhard_row1,task_1_plan_generation_zero_shot,80,79,4,0.05,4,0.05
2026-05-24 22:17:50,run3,qwen/qwen3-32b,blocksworld_nonce_superhard_row1_120,task_1_plan_generation_zero_shot,120,116,12,0.1,12,0.1
2026-05-24 22:18:10,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_easy_actions_row1,task_1_plan_generation_zero_shot,40,40,23,0.575,23,0.575
2026-05-24 22:19:23,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_easy_actions_row1_160,task_1_plan_generation_zero_shot,160,160,59,0.36875,61,0.38125
2026-05-24 22:19:39,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_easy_names_row1,task_1_plan_generation_zero_shot,40,40,23,0.575,23,0.575
2026-05-24 22:20:06,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_easy_names_row1_160,task_1_plan_generation_zero_shot,160,160,118,0.7375,118,0.7375
2026-05-24 22:20:17,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_easy_objects_row1,task_1_plan_generation_zero_shot,40,40,15,0.375,15,0.375
2026-05-24 22:20:40,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_easy_objects_row1_160,task_1_plan_generation_zero_shot,160,160,80,0.5,80,0.5
2026-05-24 22:20:55,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_easy_predicates_row1,task_1_plan_generation_zero_shot,40,40,9,0.225,9,0.225
2026-05-24 22:21:42,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_easy_predicates_row1_160,task_1_plan_generation_zero_shot,160,160,61,0.38125,61,0.38125
2026-05-24 22:22:07,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_medium_actions_names_row1,task_1_plan_generation_zero_shot,40,40,20,0.5,20,0.5
2026-05-24 22:22:51,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_medium_actions_names_row1_160,task_1_plan_generation_zero_shot,160,159,78,0.4875,78,0.4875
2026-05-24 22:23:07,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_medium_actions_objects_row1,task_1_plan_generation_zero_shot,40,40,9,0.225,12,0.3
2026-05-24 22:23:50,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_medium_actions_objects_row1_160,task_1_plan_generation_zero_shot,160,157,62,0.3875,62,0.3875
2026-05-24 22:24:20,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_medium_actions_predicates_row1,task_1_plan_generation_zero_shot,40,40,3,0.075,3,0.075
2026-05-24 22:25:51,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_medium_actions_predicates_row1_160,task_1_plan_generation_zero_shot,160,160,19,0.11875,19,0.11875
2026-05-24 22:26:06,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_medium_objects_names_row1,task_1_plan_generation_zero_shot,40,40,20,0.5,20,0.5
2026-05-24 22:26:30,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_medium_objects_names_row1_160,task_1_plan_generation_zero_shot,160,160,81,0.50625,81,0.50625
2026-05-24 22:26:47,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_medium_predicates_names_row1,task_1_plan_generation_zero_shot,40,40,14,0.35,14,0.35
2026-05-24 22:27:27,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_medium_predicates_names_row1_160,task_1_plan_generation_zero_shot,160,159,68,0.425,68,0.425
2026-05-24 22:27:41,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_medium_predicates_objects_row1,task_1_plan_generation_zero_shot,40,40,16,0.4,19,0.475
2026-05-24 22:28:28,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_medium_predicates_objects_row1_160,task_1_plan_generation_zero_shot,160,158,57,0.35625,57,0.35625
2026-05-24 22:28:47,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_hard_actions_objects_names_row1,task_1_plan_generation_zero_shot,40,40,13,0.325,14,0.35
2026-05-24 22:29:35,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_hard_actions_objects_names_row1_160,task_1_plan_generation_zero_shot,160,156,66,0.4125,66,0.4125
2026-05-24 22:30:03,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_hard_actions_predicates_names_row1,task_1_plan_generation_zero_shot,40,40,4,0.1,4,0.1
2026-05-24 22:31:22,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_hard_actions_predicates_names_row1_160,task_1_plan_generation_zero_shot,160,160,13,0.08125,13,0.08125
2026-05-24 22:31:39,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_hard_actions_predicates_objects_row1,task_1_plan_generation_zero_shot,40,40,4,0.1,4,0.1
2026-05-24 22:32:40,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_hard_actions_predicates_objects_row1_160,task_1_plan_generation_zero_shot,160,114,18,0.1125,18,0.1125
2026-05-24 22:33:14,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_hard_predicates_objects_names_row1,task_1_plan_generation_zero_shot,40,40,3,0.075,3,0.075
2026-05-24 22:34:48,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_hard_predicates_objects_names_row1_160,task_1_plan_generation_zero_shot,160,159,32,0.2,32,0.2
2026-05-24 22:36:11,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_superhard_row1,task_1_plan_generation_zero_shot,80,80,4,0.05,4,0.05
2026-05-24 22:38:07,run3,deepseek/deepseek-r1-distill-llama-70b,blocksworld_nonce_superhard_row1_120,task_1_plan_generation_zero_shot,120,120,5,0.041666666666666664,5,0.041666666666666664
2026-05-24 22:38:20,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_easy_actions_row1,task_1_plan_generation_zero_shot,40,40,6,0.15,6,0.15
2026-05-24 22:38:40,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_easy_actions_row1_160,task_1_plan_generation_zero_shot,160,160,24,0.15,24,0.15
2026-05-24 22:39:03,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_easy_names_row1,task_1_plan_generation_zero_shot,40,40,25,0.625,25,0.625
2026-05-24 22:39:21,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_easy_names_row1_160,task_1_plan_generation_zero_shot,160,160,98,0.6125,98,0.6125
2026-05-24 22:39:34,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_easy_objects_row1,task_1_plan_generation_zero_shot,40,40,18,0.45,18,0.45
2026-05-24 22:39:53,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_easy_objects_row1_160,task_1_plan_generation_zero_shot,160,160,97,0.60625,97,0.60625
2026-05-24 22:40:24,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_easy_predicates_row1,task_1_plan_generation_zero_shot,40,40,8,0.2,8,0.2
2026-05-24 22:41:37,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_easy_predicates_row1_160,task_1_plan_generation_zero_shot,160,160,35,0.21875,35,0.21875
2026-05-24 22:41:52,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_medium_actions_names_row1,task_1_plan_generation_zero_shot,40,40,3,0.075,3,0.075
2026-05-24 22:42:18,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_medium_actions_names_row1_160,task_1_plan_generation_zero_shot,160,160,6,0.0375,6,0.0375
2026-05-24 22:42:30,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_medium_actions_objects_row1,task_1_plan_generation_zero_shot,40,40,11,0.275,11,0.275
2026-05-24 22:42:54,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_medium_actions_objects_row1_160,task_1_plan_generation_zero_shot,160,160,31,0.19375,31,0.19375
2026-05-24 22:43:34,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_medium_actions_predicates_row1,task_1_plan_generation_zero_shot,40,40,0,0.0,0,0.0
2026-05-24 22:45:25,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_medium_actions_predicates_row1_160,task_1_plan_generation_zero_shot,160,160,0,0.0,0,0.0
2026-05-24 22:45:37,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_medium_objects_names_row1,task_1_plan_generation_zero_shot,40,40,27,0.675,28,0.7
2026-05-24 22:46:13,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_medium_objects_names_row1_160,task_1_plan_generation_zero_shot,160,160,103,0.64375,103,0.64375
2026-05-24 22:46:44,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_medium_predicates_names_row1,task_1_plan_generation_zero_shot,40,40,11,0.275,11,0.275
2026-05-24 22:48:32,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_medium_predicates_names_row1_160,task_1_plan_generation_zero_shot,160,160,33,0.20625,33,0.20625
2026-05-24 22:49:14,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_medium_predicates_objects_row1,task_1_plan_generation_zero_shot,40,40,7,0.175,7,0.175
2026-05-24 22:51:20,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_medium_predicates_objects_row1_160,task_1_plan_generation_zero_shot,160,160,29,0.18125,29,0.18125
2026-05-24 22:51:35,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_hard_actions_objects_names_row1,task_1_plan_generation_zero_shot,40,40,6,0.15,9,0.225
2026-05-24 22:51:56,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_hard_actions_objects_names_row1_160,task_1_plan_generation_zero_shot,160,160,20,0.125,30,0.1875
2026-05-24 22:52:39,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_hard_actions_predicates_names_row1,task_1_plan_generation_zero_shot,40,40,0,0.0,0,0.0
2026-05-24 22:55:02,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_hard_actions_predicates_names_row1_160,task_1_plan_generation_zero_shot,160,160,0,0.0,0,0.0
2026-05-24 22:55:35,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_hard_actions_predicates_objects_row1,task_1_plan_generation_zero_shot,40,40,0,0.0,0,0.0
2026-05-24 22:57:14,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_hard_actions_predicates_objects_row1_160,task_1_plan_generation_zero_shot,160,160,0,0.0,0,0.0
2026-05-24 22:57:54,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_hard_predicates_objects_names_row1,task_1_plan_generation_zero_shot,40,40,4,0.1,4,0.1
2026-05-24 23:00:03,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_hard_predicates_objects_names_row1_160,task_1_plan_generation_zero_shot,160,160,13,0.08125,13,0.08125
2026-05-24 23:01:03,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_superhard_row1,task_1_plan_generation_zero_shot,80,80,0,0.0,0,0.0
2026-05-24 23:02:25,run3,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_superhard_row1_120,task_1_plan_generation_zero_shot,120,120,0,0.0,0,0.0
2026-05-24 23:02:37,run3,openai/gpt-5-mini,blocksworld_nonce_easy_actions_row1,task_1_plan_generation_zero_shot,40,40,37,0.925,37,0.925
2026-05-24 23:02:57,run3,openai/gpt-5-mini,blocksworld_nonce_easy_actions_row1_160,task_1_plan_generation_zero_shot,160,160,153,0.95625,153,0.95625
2026-05-24 23:03:09,run3,openai/gpt-5-mini,blocksworld_nonce_easy_names_row1,task_1_plan_generation_zero_shot,40,40,30,0.75,30,0.75
2026-05-24 23:03:28,run3,openai/gpt-5-mini,blocksworld_nonce_easy_names_row1_160,task_1_plan_generation_zero_shot,160,160,133,0.83125,133,0.83125
2026-05-24 23:03:40,run3,openai/gpt-5-mini,blocksworld_nonce_easy_objects_row1,task_1_plan_generation_zero_shot,40,40,36,0.9,36,0.9
2026-05-24 23:04:01,run3,openai/gpt-5-mini,blocksworld_nonce_easy_objects_row1_160,task_1_plan_generation_zero_shot,160,160,152,0.95,152,0.95
2026-05-24 23:04:13,run3,openai/gpt-5-mini,blocksworld_nonce_easy_predicates_row1,task_1_plan_generation_zero_shot,40,40,37,0.925,37,0.925
2026-05-24 23:04:35,run3,openai/gpt-5-mini,blocksworld_nonce_easy_predicates_row1_160,task_1_plan_generation_zero_shot,160,160,156,0.975,156,0.975
2026-05-24 23:04:47,run3,openai/gpt-5-mini,blocksworld_nonce_medium_actions_names_row1,task_1_plan_generation_zero_shot,40,40,40,1.0,40,1.0
2026-05-24 23:05:06,run3,openai/gpt-5-mini,blocksworld_nonce_medium_actions_names_row1_160,task_1_plan_generation_zero_shot,160,160,157,0.98125,157,0.98125
2026-05-24 23:05:18,run3,openai/gpt-5-mini,blocksworld_nonce_medium_actions_objects_row1,task_1_plan_generation_zero_shot,40,40,38,0.95,38,0.95
2026-05-24 23:05:37,run3,openai/gpt-5-mini,blocksworld_nonce_medium_actions_objects_row1_160,task_1_plan_generation_zero_shot,160,160,148,0.925,148,0.925
2026-05-24 23:05:50,run3,openai/gpt-5-mini,blocksworld_nonce_medium_actions_predicates_row1,task_1_plan_generation_zero_shot,40,40,34,0.85,34,0.85
2026-05-24 23:06:11,run3,openai/gpt-5-mini,blocksworld_nonce_medium_actions_predicates_row1_160,task_1_plan_generation_zero_shot,160,160,135,0.84375,135,0.84375
2026-05-24 23:06:23,run3,openai/gpt-5-mini,blocksworld_nonce_medium_objects_names_row1,task_1_plan_generation_zero_shot,40,40,38,0.95,38,0.95
2026-05-24 23:06:40,run3,openai/gpt-5-mini,blocksworld_nonce_medium_objects_names_row1_160,task_1_plan_generation_zero_shot,160,160,144,0.9,144,0.9
2026-05-24 23:06:53,run3,openai/gpt-5-mini,blocksworld_nonce_medium_predicates_names_row1,task_1_plan_generation_zero_shot,40,40,37,0.925,37,0.925
2026-05-24 23:07:14,run3,openai/gpt-5-mini,blocksworld_nonce_medium_predicates_names_row1_160,task_1_plan_generation_zero_shot,160,160,154,0.9625,154,0.9625
2026-05-24 23:07:28,run3,openai/gpt-5-mini,blocksworld_nonce_medium_predicates_objects_row1,task_1_plan_generation_zero_shot,40,40,38,0.95,38,0.95
2026-05-24 23:07:48,run3,openai/gpt-5-mini,blocksworld_nonce_medium_predicates_objects_row1_160,task_1_plan_generation_zero_shot,160,160,151,0.94375,151,0.94375
2026-05-24 23:08:01,run3,openai/gpt-5-mini,blocksworld_nonce_hard_actions_objects_names_row1,task_1_plan_generation_zero_shot,40,40,38,0.95,38,0.95
2026-05-24 23:08:30,run3,openai/gpt-5-mini,blocksworld_nonce_hard_actions_objects_names_row1_160,task_1_plan_generation_zero_shot,160,160,149,0.93125,149,0.93125
2026-05-24 23:08:44,run3,openai/gpt-5-mini,blocksworld_nonce_hard_actions_predicates_names_row1,task_1_plan_generation_zero_shot,40,40,39,0.975,39,0.975
2026-05-24 23:09:19,run3,openai/gpt-5-mini,blocksworld_nonce_hard_actions_predicates_names_row1_160,task_1_plan_generation_zero_shot,160,160,153,0.95625,153,0.95625
2026-05-24 23:09:31,run3,openai/gpt-5-mini,blocksworld_nonce_hard_actions_predicates_objects_row1,task_1_plan_generation_zero_shot,40,40,25,0.625,25,0.625
2026-05-24 23:09:51,run3,openai/gpt-5-mini,blocksworld_nonce_hard_actions_predicates_objects_row1_160,task_1_plan_generation_zero_shot,160,160,86,0.5375,86,0.5375
2026-05-24 23:10:04,run3,openai/gpt-5-mini,blocksworld_nonce_hard_predicates_objects_names_row1,task_1_plan_generation_zero_shot,40,40,39,0.975,39,0.975
2026-05-24 23:10:25,run3,openai/gpt-5-mini,blocksworld_nonce_hard_predicates_objects_names_row1_160,task_1_plan_generation_zero_shot,160,160,150,0.9375,150,0.9375
2026-05-24 23:10:55,run3,openai/gpt-5-mini,blocksworld_nonce_superhard_row1,task_1_plan_generation_zero_shot,80,80,29,0.3625,41,0.5125
